Name,OS,DataCenter,IsVirtual,ParentServer
SRV-1008941,Windows,DC-8,Yes,SRV-0104819
SRV-1008942,Windows,DC-2,Yes,SRV-0105613
SRV-1008943,Linux,DC-4,Yes,SRV-0109188
SRV-1008944,Linux,DC-9,Yes,SRV-0108925
SRV-1008945,Windows,DC-7,Yes,SRV-0107987
SRV-1008946,Windows,DC-10,Yes,SRV-0107624
SRV-1008947,Windows,DC-4,Yes,SRV-0101264
SRV-1008948,Linux,DC-10,Yes,SRV-0104043
SRV-1008949,Linux,DC-5,Yes,SRV-0107529
SRV-1008950,Windows,DC-2,Yes,SRV-0103815
SRV-1008951,Windows,DC-7,Yes,SRV-010138
SRV-1008952,Windows,DC-7,Yes,SRV-0107596
SRV-1008953,Linux,DC-1,Yes,SRV-0102518
SRV-1008954,Linux,DC-1,Yes,SRV-0102158
SRV-1008955,Windows,DC-6,Yes,SRV-0107870
SRV-1008956,Windows,DC-10,Yes,SRV-0107691
SRV-1008957,Linux,DC-5,Yes,SRV-0105944
SRV-1008958,Windows,DC-8,Yes,SRV-0104850
SRV-1008959,Windows,DC-7,Yes,SRV-010824
SRV-1008960,Linux,DC-8,Yes,SRV-010602
SRV-1008961,Linux,DC-1,Yes,SRV-0104607
SRV-1008962,Linux,DC-10,Yes,SRV-0102782
SRV-1008963,Windows,DC-6,Yes,SRV-0108770
SRV-1008964,Linux,DC-6,Yes,SRV-0105608
SRV-1008965,Linux,DC-4,Yes,SRV-0104140
SRV-1008966,Linux,DC-2,Yes,SRV-0105516
SRV-1008967,Windows,DC-8,Yes,SRV-0107435
SRV-1008968,Windows,DC-8,Yes,SRV-010458
SRV-1008969,Windows,DC-4,Yes,SRV-0102031
SRV-1008970,Linux,DC-3,Yes,SRV-0104945
SRV-1008971,Windows,DC-5,Yes,SRV-010253
SRV-1008972,Windows,DC-5,Yes,SRV-0106271
SRV-1008973,Linux,DC-3,Yes,SRV-0108500
SRV-1008974,Linux,DC-8,Yes,SRV-0109645
SRV-1008975,Linux,DC-10,Yes,SRV-0104105
SRV-1008976,Linux,DC-5,Yes,SRV-0104927
SRV-1008977,Linux,DC-1,Yes,SRV-0109364
SRV-1008978,Linux,DC-10,Yes,SRV-0103519
SRV-1008979,Windows,DC-9,Yes,SRV-0105188
SRV-1008980,Windows,DC-2,Yes,SRV-0109716
SRV-1008981,Windows,DC-5,Yes,SRV-0108044
SRV-1008982,Windows,DC-7,Yes,SRV-0103797
SRV-1008983,Windows,DC-3,Yes,SRV-0109200
SRV-1008984,Windows,DC-3,Yes,SRV-0103428
SRV-1008985,Windows,DC-3,Yes,SRV-0109969
SRV-1008986,Windows,DC-4,Yes,SRV-0108778
SRV-1008987,Windows,DC-9,Yes,SRV-0104369
SRV-1008988,Windows,DC-5,Yes,SRV-010016
SRV-1008989,Windows,DC-1,Yes,SRV-0109704
SRV-1008990,Linux,DC-6,Yes,SRV-0107392
SRV-1008991,Windows,DC-10,Yes,SRV-0103483
SRV-1008992,Linux,DC-1,Yes,SRV-0105567
SRV-1008993,Windows,DC-3,Yes,SRV-0101395
SRV-1008994,Linux,DC-3,Yes,SRV-0102842
SRV-1008995,Linux,DC-4,Yes,SRV-010571
SRV-1008996,Linux,DC-9,Yes,SRV-0107164
SRV-1008997,Linux,DC-9,Yes,SRV-010187
SRV-1008998,Linux,DC-3,Yes,SRV-0103133
SRV-1008999,Linux,DC-10,Yes,SRV-0103957
SRV-1009000,Linux,DC-6,Yes,SRV-0104422
SRV-1009001,Linux,DC-2,Yes,SRV-0101554
SRV-1009002,Windows,DC-8,Yes,SRV-010373
SRV-1009003,Linux,DC-2,Yes,SRV-0108962
SRV-1009004,Linux,DC-9,Yes,SRV-0103641
SRV-1009005,Windows,DC-10,Yes,SRV-0105379
SRV-1009006,Windows,DC-2,Yes,SRV-0103560
SRV-1009007,Windows,DC-6,Yes,SRV-0103723
SRV-1009008,Windows,DC-2,Yes,SRV-0102020
SRV-1009009,Linux,DC-2,Yes,SRV-0102640
SRV-1009010,Linux,DC-1,Yes,SRV-0106155
SRV-1009011,Windows,DC-8,Yes,SRV-0104981
SRV-1009012,Windows,DC-9,Yes,SRV-0103006
SRV-1009013,Linux,DC-3,Yes,SRV-0108327
SRV-1009014,Windows,DC-4,Yes,SRV-0102832
SRV-1009015,Linux,DC-6,Yes,SRV-0102513
SRV-1009016,Linux,DC-7,Yes,SRV-0101762
SRV-1009017,Linux,DC-6,Yes,SRV-0105651
SRV-1009018,Windows,DC-5,Yes,SRV-0105219
SRV-1009019,Windows,DC-4,Yes,SRV-010408
SRV-1009020,Linux,DC-5,Yes,SRV-0102875
SRV-1009021,Linux,DC-4,Yes,SRV-0103530
SRV-1009022,Windows,DC-2,Yes,SRV-0102025
SRV-1009023,Windows,DC-1,Yes,SRV-0105609
SRV-1009024,Linux,DC-2,Yes,SRV-0109023
SRV-1009025,Linux,DC-4,Yes,SRV-0103368
SRV-1009026,Windows,DC-1,Yes,SRV-0101766
SRV-1009027,Linux,DC-1,Yes,SRV-0101272
SRV-1009028,Windows,DC-10,Yes,SRV-010703
SRV-1009029,Windows,DC-2,Yes,SRV-010666
SRV-1009030,Linux,DC-3,Yes,SRV-0107279
SRV-1009031,Linux,DC-7,Yes,SRV-0109377
SRV-1009032,Linux,DC-1,Yes,SRV-0104475
SRV-1009033,Linux,DC-1,Yes,SRV-0106260
SRV-1009034,Windows,DC-1,Yes,SRV-0106637
SRV-1009035,Windows,DC-5,Yes,SRV-0104801
SRV-1009036,Linux,DC-4,Yes,SRV-0103730
SRV-1009037,Windows,DC-5,Yes,SRV-0105130
SRV-1009038,Linux,DC-7,Yes,SRV-0101665
SRV-1009039,Windows,DC-6,Yes,SRV-010926
SRV-1009040,Windows,DC-9,Yes,SRV-0105008
SRV-1009041,Linux,DC-4,Yes,SRV-0103354
SRV-1009042,Windows,DC-9,Yes,SRV-0108391
SRV-1009043,Windows,DC-2,Yes,SRV-0102911
SRV-1009044,Linux,DC-7,Yes,SRV-0101957
SRV-1009045,Windows,DC-4,Yes,SRV-0102669
SRV-1009046,Linux,DC-1,Yes,SRV-0109281
SRV-1009047,Windows,DC-10,Yes,SRV-0107432
SRV-1009048,Windows,DC-4,Yes,SRV-0109729
SRV-1009049,Linux,DC-3,Yes,SRV-0108248
SRV-1009050,Windows,DC-9,Yes,SRV-0105699
SRV-1009051,Linux,DC-5,Yes,SRV-0102113
SRV-1009052,Windows,DC-1,Yes,SRV-0105465
SRV-1009053,Linux,DC-2,Yes,SRV-0108187
SRV-1009054,Windows,DC-1,Yes,SRV-0109281
SRV-1009055,Windows,DC-2,Yes,SRV-0108588
SRV-1009056,Linux,DC-2,Yes,SRV-0102780
SRV-1009057,Windows,DC-3,Yes,SRV-0106162
SRV-1009058,Windows,DC-6,Yes,SRV-0105993
SRV-1009059,Windows,DC-3,Yes,SRV-0106702
SRV-1009060,Windows,DC-3,Yes,SRV-0104510
SRV-1009061,Linux,DC-8,Yes,SRV-0108980
SRV-1009062,Windows,DC-9,Yes,SRV-0106525
SRV-1009063,Linux,DC-4,Yes,SRV-010693
SRV-1009064,Windows,DC-2,Yes,SRV-0105631
SRV-1009065,Linux,DC-6,Yes,SRV-0103901
SRV-1009066,Windows,DC-10,Yes,SRV-0106734
SRV-1009067,Linux,DC-8,Yes,SRV-0108973
SRV-1009068,Linux,DC-7,Yes,SRV-0101172
SRV-1009069,Linux,DC-9,Yes,SRV-0107500
SRV-1009070,Windows,DC-10,Yes,SRV-0106680
SRV-1009071,Windows,DC-7,Yes,SRV-0104408
SRV-1009072,Windows,DC-1,Yes,SRV-0103663
SRV-1009073,Linux,DC-5,Yes,SRV-0107326
SRV-1009074,Windows,DC-10,Yes,SRV-0108667
SRV-1009075,Windows,DC-1,Yes,SRV-0103221
SRV-1009076,Windows,DC-2,Yes,SRV-0108531
SRV-1009077,Linux,DC-7,Yes,SRV-0101158
SRV-1009078,Linux,DC-6,Yes,SRV-0106675
SRV-1009079,Windows,DC-5,Yes,SRV-0105910
SRV-1009080,Linux,DC-1,Yes,SRV-0105304
SRV-1009081,Windows,DC-5,Yes,SRV-0103041
SRV-1009082,Windows,DC-2,Yes,SRV-0102526
SRV-1009083,Linux,DC-1,Yes,SRV-010639
SRV-1009084,Windows,DC-9,Yes,SRV-0105907
SRV-1009085,Windows,DC-2,Yes,SRV-0109757
SRV-1009086,Linux,DC-8,Yes,SRV-0107697
SRV-1009087,Windows,DC-5,Yes,SRV-0108862
SRV-1009088,Linux,DC-9,Yes,SRV-0108240
SRV-1009089,Linux,DC-3,Yes,SRV-0105916
SRV-1009090,Linux,DC-8,Yes,SRV-0103044
SRV-1009091,Linux,DC-1,Yes,SRV-0101343
SRV-1009092,Windows,DC-1,Yes,SRV-0103146
SRV-1009093,Linux,DC-1,Yes,SRV-0101644
SRV-1009094,Linux,DC-10,Yes,SRV-0104979
SRV-1009095,Linux,DC-8,Yes,SRV-0107695
SRV-1009096,Linux,DC-8,Yes,SRV-0102426
SRV-1009097,Linux,DC-2,Yes,SRV-0105613
SRV-1009098,Linux,DC-6,Yes,SRV-0104917
SRV-1009099,Windows,DC-3,Yes,SRV-0105873
SRV-1009100,Linux,DC-6,Yes,SRV-0104866
SRV-1009101,Linux,DC-5,Yes,SRV-0105733
SRV-1009102,Windows,DC-9,Yes,SRV-0108748
SRV-1009103,Linux,DC-1,Yes,SRV-0102196
SRV-1009104,Windows,DC-6,Yes,SRV-0101589
SRV-1009105,Linux,DC-7,Yes,SRV-0109269
SRV-1009106,Windows,DC-8,Yes,SRV-0104546
SRV-1009107,Windows,DC-8,Yes,SRV-0103069
SRV-1009108,Linux,DC-6,Yes,SRV-0107886
SRV-1009109,Linux,DC-5,Yes,SRV-0103651
SRV-1009110,Linux,DC-10,Yes,SRV-010387
SRV-1009111,Linux,DC-10,Yes,SRV-0101838
SRV-1009112,Windows,DC-1,Yes,SRV-0105567
SRV-1009113,Windows,DC-2,Yes,SRV-0105360
SRV-1009114,Linux,DC-3,Yes,SRV-0108345
SRV-1009115,Windows,DC-2,Yes,SRV-0103510
SRV-1009116,Linux,DC-5,Yes,SRV-0105533
SRV-1009117,Windows,DC-8,Yes,SRV-0106517
SRV-1009118,Windows,DC-3,Yes,SRV-0108836
SRV-1009119,Linux,DC-8,Yes,SRV-0106750
SRV-1009120,Linux,DC-8,Yes,SRV-0104787
SRV-1009121,Linux,DC-7,Yes,SRV-0109417
SRV-1009122,Windows,DC-7,Yes,SRV-010097
SRV-1009123,Linux,DC-8,Yes,SRV-0103202
SRV-1009124,Windows,DC-2,Yes,SRV-0109411
SRV-1009125,Windows,DC-4,Yes,SRV-0106781
SRV-1009126,Linux,DC-2,Yes,SRV-0104880
SRV-1009127,Windows,DC-8,Yes,SRV-0107679
SRV-1009128,Linux,DC-8,Yes,SRV-0107474
SRV-1009129,Linux,DC-3,Yes,SRV-0109526
SRV-1009130,Windows,DC-9,Yes,SRV-0103434
SRV-1009131,Windows,DC-7,Yes,SRV-0106584
SRV-1009132,Linux,DC-7,Yes,SRV-0103795
SRV-1009133,Linux,DC-6,Yes,SRV-0107072
SRV-1009134,Linux,DC-5,Yes,SRV-0103393
SRV-1009135,Linux,DC-4,Yes,SRV-0108680
SRV-1009136,Windows,DC-1,Yes,SRV-0102294
SRV-1009137,Linux,DC-10,Yes,SRV-0106873
SRV-1009138,Windows,DC-3,Yes,SRV-0101978
SRV-1009139,Linux,DC-8,Yes,SRV-0105140
SRV-1009140,Linux,DC-9,Yes,SRV-0108632
SRV-1009141,Windows,DC-7,Yes,SRV-0102145
SRV-1009142,Windows,DC-3,Yes,SRV-0102910
SRV-1009143,Windows,DC-9,Yes,SRV-010978
SRV-1009144,Linux,DC-4,Yes,SRV-0102669
SRV-1009145,Linux,DC-7,Yes,SRV-0109996
SRV-1009146,Windows,DC-4,Yes,SRV-0101146
SRV-1009147,Linux,DC-2,Yes,SRV-0105698
SRV-1009148,Windows,DC-2,Yes,SRV-0103450
SRV-1009149,Linux,DC-8,Yes,SRV-0109986
SRV-1009150,Linux,DC-9,Yes,SRV-0104882
SRV-1009151,Windows,DC-10,Yes,SRV-0105866
SRV-1009152,Linux,DC-6,Yes,SRV-0107267
SRV-1009153,Windows,DC-6,Yes,SRV-0101702
SRV-1009154,Windows,DC-10,Yes,SRV-0104661
SRV-1009155,Windows,DC-8,Yes,SRV-0104524
SRV-1009156,Windows,DC-8,Yes,SRV-010534
SRV-1009157,Linux,DC-2,Yes,SRV-0106275
SRV-1009158,Linux,DC-3,Yes,SRV-0104592
SRV-1009159,Linux,DC-2,Yes,SRV-0105317
SRV-1009160,Linux,DC-1,Yes,SRV-0108506
SRV-1009161,Windows,DC-5,Yes,SRV-0101182
SRV-1009162,Windows,DC-7,Yes,SRV-010784
SRV-1009163,Windows,DC-9,Yes,SRV-0101396
SRV-1009164,Linux,DC-3,Yes,SRV-0106624
SRV-1009165,Windows,DC-7,Yes,SRV-0103879
SRV-1009166,Linux,DC-9,Yes,SRV-010368
SRV-1009167,Linux,DC-8,Yes,SRV-0105915
SRV-1009168,Windows,DC-9,Yes,SRV-0104751
SRV-1009169,Linux,DC-1,Yes,SRV-010788
SRV-1009170,Windows,DC-8,Yes,SRV-010500
SRV-1009171,Linux,DC-2,Yes,SRV-0106394
SRV-1009172,Windows,DC-4,Yes,SRV-0105387
SRV-1009173,Linux,DC-3,Yes,SRV-0103613
SRV-1009174,Windows,DC-6,Yes,SRV-010839
SRV-1009175,Linux,DC-4,Yes,SRV-0109030
SRV-1009176,Windows,DC-8,Yes,SRV-0103272
SRV-1009177,Linux,DC-3,Yes,SRV-0101241
SRV-1009178,Windows,DC-2,Yes,SRV-010638
SRV-1009179,Windows,DC-6,Yes,SRV-0105614
SRV-1009180,Linux,DC-1,Yes,SRV-0101360
SRV-1009181,Linux,DC-3,Yes,SRV-0104448
SRV-1009182,Linux,DC-5,Yes,SRV-0101182
SRV-1009183,Windows,DC-8,Yes,SRV-0104076
SRV-1009184,Windows,DC-8,Yes,SRV-0105058
SRV-1009185,Linux,DC-1,Yes,SRV-0106588
SRV-1009186,Linux,DC-10,Yes,SRV-010708
SRV-1009187,Windows,DC-10,Yes,SRV-0103864
SRV-1009188,Windows,DC-1,Yes,SRV-0107455
SRV-1009189,Windows,DC-6,Yes,SRV-0103564
SRV-1009190,Windows,DC-8,Yes,SRV-0106538
SRV-1009191,Linux,DC-9,Yes,SRV-0102932
SRV-1009192,Linux,DC-4,Yes,SRV-0106109
SRV-1009193,Windows,DC-9,Yes,SRV-0109361
SRV-1009194,Windows,DC-8,Yes,SRV-0106642
SRV-1009195,Windows,DC-10,Yes,SRV-0109435
SRV-1009196,Windows,DC-9,Yes,SRV-0107394
SRV-1009197,Linux,DC-9,Yes,SRV-010732
SRV-1009198,Linux,DC-4,Yes,SRV-0102559
SRV-1009199,Linux,DC-1,Yes,SRV-0105732
SRV-1009200,Linux,DC-7,Yes,SRV-0107951
SRV-1009201,Windows,DC-7,Yes,SRV-0106243
SRV-1009202,Linux,DC-1,Yes,SRV-0105184
SRV-1009203,Windows,DC-2,Yes,SRV-0103437
SRV-1009204,Linux,DC-9,Yes,SRV-0104756
SRV-1009205,Windows,DC-1,Yes,SRV-0106339
SRV-1009206,Windows,DC-8,Yes,SRV-0108420
SRV-1009207,Windows,DC-2,Yes,SRV-0105024
SRV-1009208,Linux,DC-1,Yes,SRV-0101274
SRV-1009209,Windows,DC-8,Yes,SRV-0102569
SRV-1009210,Windows,DC-9,Yes,SRV-0104363
SRV-1009211,Linux,DC-10,Yes,SRV-010826
SRV-1009212,Linux,DC-9,Yes,SRV-0108799
SRV-1009213,Linux,DC-7,Yes,SRV-0107734
SRV-1009214,Linux,DC-5,Yes,SRV-0104375
SRV-1009215,Windows,DC-7,Yes,SRV-0101273
SRV-1009216,Linux,DC-4,Yes,SRV-0106826
SRV-1009217,Windows,DC-3,Yes,SRV-0104200
SRV-1009218,Linux,DC-6,Yes,SRV-0108084
SRV-1009219,Linux,DC-5,Yes,SRV-0103265
SRV-1009220,Linux,DC-9,Yes,SRV-0104159
SRV-1009221,Linux,DC-4,Yes,SRV-0103710
SRV-1009222,Linux,DC-10,Yes,SRV-0102473
SRV-1009223,Windows,DC-1,Yes,SRV-0101933
SRV-1009224,Linux,DC-3,Yes,SRV-0107136
SRV-1009225,Linux,DC-7,Yes,SRV-0109789
SRV-1009226,Linux,DC-7,Yes,SRV-0101428
SRV-1009227,Linux,DC-9,Yes,SRV-0108056
SRV-1009228,Linux,DC-8,Yes,SRV-0108385
SRV-1009229,Windows,DC-6,Yes,SRV-0101660
SRV-1009230,Windows,DC-10,Yes,SRV-0102171
SRV-1009231,Windows,DC-7,Yes,SRV-0106370
SRV-1009232,Windows,DC-9,Yes,SRV-0107653
SRV-1009233,Windows,DC-2,Yes,SRV-0107578
SRV-1009234,Linux,DC-9,Yes,SRV-0104026
SRV-1009235,Linux,DC-9,Yes,SRV-0106923
SRV-1009236,Windows,DC-8,Yes,SRV-0104010
SRV-1009237,Windows,DC-1,Yes,SRV-0103553
SRV-1009238,Windows,DC-7,Yes,SRV-0105578
SRV-1009239,Windows,DC-3,Yes,SRV-0104748
SRV-1009240,Linux,DC-2,Yes,SRV-010932
SRV-1009241,Linux,DC-2,Yes,SRV-0109634
SRV-1009242,Linux,DC-10,Yes,SRV-0101480
SRV-1009243,Windows,DC-1,Yes,SRV-010465
SRV-1009244,Linux,DC-7,Yes,SRV-0103673
SRV-1009245,Linux,DC-3,Yes,SRV-010939
SRV-1009246,Linux,DC-10,Yes,SRV-0108564
SRV-1009247,Windows,DC-10,Yes,SRV-010269
SRV-1009248,Windows,DC-7,Yes,SRV-0103889
SRV-1009249,Linux,DC-7,Yes,SRV-0105847
SRV-1009250,Windows,DC-1,Yes,SRV-0103122
SRV-1009251,Windows,DC-5,Yes,SRV-0106978
SRV-1009252,Linux,DC-1,Yes,SRV-0102162
SRV-1009253,Windows,DC-8,Yes,SRV-0101067
SRV-1009254,Linux,DC-6,Yes,SRV-0101002
SRV-1009255,Windows,DC-7,Yes,SRV-0101553
SRV-1009256,Windows,DC-7,Yes,SRV-0104548
SRV-1009257,Windows,DC-6,Yes,SRV-0104997
SRV-1009258,Linux,DC-9,Yes,SRV-0102320
SRV-1009259,Windows,DC-5,Yes,SRV-010579
SRV-1009260,Windows,DC-1,Yes,SRV-0106871
SRV-1009261,Windows,DC-8,Yes,SRV-0101751
SRV-1009262,Windows,DC-10,Yes,SRV-0102304
SRV-1009263,Windows,DC-4,Yes,SRV-0102065
SRV-1009264,Windows,DC-7,Yes,SRV-0102133
SRV-1009265,Windows,DC-9,Yes,SRV-0109923
SRV-1009266,Linux,DC-4,Yes,SRV-0106257
SRV-1009267,Linux,DC-7,Yes,SRV-0108599
SRV-1009268,Windows,DC-10,Yes,SRV-0101793
SRV-1009269,Linux,DC-7,Yes,SRV-0107987
SRV-1009270,Windows,DC-8,Yes,SRV-0101014
SRV-1009271,Windows,DC-6,Yes,SRV-0107910
SRV-1009272,Linux,DC-4,Yes,SRV-0107401
SRV-1009273,Windows,DC-6,Yes,SRV-0107055
SRV-1009274,Linux,DC-4,Yes,SRV-0103489
SRV-1009275,Windows,DC-9,Yes,SRV-0109349
SRV-1009276,Windows,DC-1,Yes,SRV-0106489
SRV-1009277,Linux,DC-9,Yes,SRV-0104862
SRV-1009278,Linux,DC-6,Yes,SRV-0105960
SRV-1009279,Linux,DC-6,Yes,SRV-0106856
SRV-1009280,Windows,DC-10,Yes,SRV-010480
SRV-1009281,Linux,DC-7,Yes,SRV-0102922
SRV-1009282,Windows,DC-4,Yes,SRV-0105233
SRV-1009283,Windows,DC-2,Yes,SRV-0105276
SRV-1009284,Linux,DC-7,Yes,SRV-0105574
SRV-1009285,Windows,DC-4,Yes,SRV-0102961
SRV-1009286,Windows,DC-7,Yes,SRV-0103664
SRV-1009287,Linux,DC-9,Yes,SRV-0109433
SRV-1009288,Linux,DC-7,Yes,SRV-0104737
SRV-1009289,Linux,DC-3,Yes,SRV-0108845
SRV-1009290,Windows,DC-4,Yes,SRV-0101429
SRV-1009291,Linux,DC-4,Yes,SRV-010175
SRV-1009292,Linux,DC-4,Yes,SRV-0101264
SRV-1009293,Windows,DC-4,Yes,SRV-0105556
SRV-1009294,Linux,DC-4,Yes,SRV-0106257
SRV-1009295,Linux,DC-8,Yes,SRV-0107637
SRV-1009296,Linux,DC-5,Yes,SRV-0104884
SRV-1009297,Windows,DC-4,Yes,SRV-0107769
SRV-1009298,Windows,DC-4,Yes,SRV-0107836
SRV-1009299,Linux,DC-4,Yes,SRV-0101052
SRV-1009300,Linux,DC-7,Yes,SRV-0105430
SRV-1009301,Linux,DC-7,Yes,SRV-0102893
SRV-1009302,Windows,DC-8,Yes,SRV-010643
SRV-1009303,Windows,DC-3,Yes,SRV-0101312
SRV-1009304,Linux,DC-8,Yes,SRV-0105073
SRV-1009305,Windows,DC-3,Yes,SRV-0101629
SRV-1009306,Linux,DC-3,Yes,SRV-0105759
SRV-1009307,Linux,DC-2,Yes,SRV-0109134
SRV-1009308,Linux,DC-3,Yes,SRV-0106698
SRV-1009309,Linux,DC-6,Yes,SRV-0108510
SRV-1009310,Linux,DC-7,Yes,SRV-0105919
SRV-1009311,Windows,DC-10,Yes,SRV-0108046
SRV-1009312,Windows,DC-1,Yes,SRV-0109807
SRV-1009313,Linux,DC-3,Yes,SRV-0104256
SRV-1009314,Windows,DC-3,Yes,SRV-0104935
SRV-1009315,Windows,DC-1,Yes,SRV-0108434
SRV-1009316,Windows,DC-3,Yes,SRV-0101807
SRV-1009317,Linux,DC-10,Yes,SRV-0102055
SRV-1009318,Windows,DC-6,Yes,SRV-0106739
SRV-1009319,Windows,DC-8,Yes,SRV-010391
SRV-1009320,Linux,DC-8,Yes,SRV-0107808
SRV-1009321,Windows,DC-3,Yes,SRV-0109335
SRV-1009322,Linux,DC-1,Yes,SRV-0107528
SRV-1009323,Linux,DC-10,Yes,SRV-0105407
SRV-1009324,Linux,DC-7,Yes,SRV-0106673
SRV-1009325,Windows,DC-5,Yes,SRV-0104172
SRV-1009326,Windows,DC-7,Yes,SRV-0108779
SRV-1009327,Linux,DC-2,Yes,SRV-0109436
SRV-1009328,Linux,DC-5,Yes,SRV-0106057
SRV-1009329,Linux,DC-8,Yes,SRV-0106944
SRV-1009330,Windows,DC-5,Yes,SRV-0109625
SRV-1009331,Linux,DC-7,Yes,SRV-0109307
SRV-1009332,Linux,DC-2,Yes,SRV-010848
SRV-1009333,Windows,DC-1,Yes,SRV-0103669
SRV-1009334,Linux,DC-3,Yes,SRV-0106992
SRV-1009335,Windows,DC-1,Yes,SRV-0103725
SRV-1009336,Linux,DC-5,Yes,SRV-0101313
SRV-1009337,Linux,DC-7,Yes,SRV-0104844
SRV-1009338,Linux,DC-5,Yes,SRV-0103108
SRV-1009339,Linux,DC-6,Yes,SRV-0103242
SRV-1009340,Linux,DC-1,Yes,SRV-0104016
SRV-1009341,Linux,DC-1,Yes,SRV-0103954
SRV-1009342,Windows,DC-3,Yes,SRV-0108228
SRV-1009343,Windows,DC-1,Yes,SRV-0103800
SRV-1009344,Windows,DC-5,Yes,SRV-0101747
SRV-1009345,Linux,DC-1,Yes,SRV-0108752
SRV-1009346,Windows,DC-1,Yes,SRV-0102593
SRV-1009347,Windows,DC-9,Yes,SRV-0108611
SRV-1009348,Linux,DC-4,Yes,SRV-010233
SRV-1009349,Linux,DC-3,Yes,SRV-0106327
SRV-1009350,Linux,DC-4,Yes,SRV-0105904
SRV-1009351,Linux,DC-6,Yes,SRV-0108347
SRV-1009352,Linux,DC-10,Yes,SRV-0103311
SRV-1009353,Windows,DC-1,Yes,SRV-0103229
SRV-1009354,Linux,DC-7,Yes,SRV-0101911
SRV-1009355,Linux,DC-4,Yes,SRV-0103710
SRV-1009356,Linux,DC-9,Yes,SRV-0102597
SRV-1009357,Linux,DC-5,Yes,SRV-0105263
SRV-1009358,Windows,DC-1,Yes,SRV-0106737
SRV-1009359,Linux,DC-1,Yes,SRV-0102330
SRV-1009360,Linux,DC-5,Yes,SRV-010349
SRV-1009361,Windows,DC-2,Yes,SRV-0102054
SRV-1009362,Linux,DC-10,Yes,SRV-0104676
SRV-1009363,Windows,DC-8,Yes,SRV-0101741
SRV-1009364,Linux,DC-3,Yes,SRV-0101181
SRV-1009365,Linux,DC-5,Yes,SRV-0103318
SRV-1009366,Linux,DC-4,Yes,SRV-0109890
SRV-1009367,Linux,DC-4,Yes,SRV-0102617
SRV-1009368,Linux,DC-9,Yes,SRV-0104788
SRV-1009369,Windows,DC-3,Yes,SRV-0106139
SRV-1009370,Windows,DC-5,Yes,SRV-0101522
SRV-1009371,Windows,DC-8,Yes,SRV-010601
SRV-1009372,Linux,DC-10,Yes,SRV-0102718
SRV-1009373,Windows,DC-4,Yes,SRV-010235
SRV-1009374,Linux,DC-1,Yes,SRV-0108306
SRV-1009375,Linux,DC-10,Yes,SRV-0109940
SRV-1009376,Windows,DC-6,Yes,SRV-0108039
SRV-1009377,Windows,DC-7,Yes,SRV-0102825
SRV-1009378,Linux,DC-3,Yes,SRV-0104174
SRV-1009379,Windows,DC-3,Yes,SRV-010195
SRV-1009380,Windows,DC-8,Yes,SRV-010341
SRV-1009381,Linux,DC-10,Yes,SRV-0106766
SRV-1009382,Linux,DC-10,Yes,SRV-0108046
SRV-1009383,Linux,DC-5,Yes,SRV-0108003
SRV-1009384,Linux,DC-5,Yes,SRV-0108247
SRV-1009385,Windows,DC-1,Yes,SRV-0101050
SRV-1009386,Windows,DC-7,Yes,SRV-0102494
SRV-1009387,Windows,DC-4,Yes,SRV-0102256
SRV-1009388,Windows,DC-10,Yes,SRV-0101334
SRV-1009389,Windows,DC-4,Yes,SRV-0102317
SRV-1009390,Linux,DC-6,Yes,SRV-0105616
SRV-1009391,Linux,DC-7,Yes,SRV-0106631
SRV-1009392,Linux,DC-3,Yes,SRV-0102555
SRV-1009393,Linux,DC-1,Yes,SRV-0107977
SRV-1009394,Windows,DC-4,Yes,SRV-0108759
SRV-1009395,Linux,DC-6,Yes,SRV-0101394
SRV-1009396,Linux,DC-5,Yes,SRV-0104234
SRV-1009397,Windows,DC-5,Yes,SRV-0109467
SRV-1009398,Linux,DC-6,Yes,SRV-0108783
SRV-1009399,Windows,DC-3,Yes,SRV-0105975
SRV-1009400,Windows,DC-5,Yes,SRV-0103944
SRV-1009401,Windows,DC-2,Yes,SRV-010331
SRV-1009402,Linux,DC-6,Yes,SRV-0108115
SRV-1009403,Windows,DC-1,Yes,SRV-0108633
SRV-1009404,Linux,DC-6,Yes,SRV-0109129
SRV-1009405,Windows,DC-4,Yes,SRV-0106451
SRV-1009406,Linux,DC-4,Yes,SRV-010517
SRV-1009407,Windows,DC-10,Yes,SRV-010049
SRV-1009408,Windows,DC-7,Yes,SRV-010521
SRV-1009409,Linux,DC-4,Yes,SRV-010873
SRV-1009410,Linux,DC-4,Yes,SRV-0102669
SRV-1009411,Windows,DC-6,Yes,SRV-0106880
SRV-1009412,Windows,DC-3,Yes,SRV-0109099
SRV-1009413,Linux,DC-3,Yes,SRV-0106787
SRV-1009414,Linux,DC-5,Yes,SRV-0102346
SRV-1009415,Linux,DC-2,Yes,SRV-0103284
SRV-1009416,Linux,DC-10,Yes,SRV-0105604
SRV-1009417,Linux,DC-8,Yes,SRV-0109741
SRV-1009418,Linux,DC-3,Yes,SRV-0108771
SRV-1009419,Linux,DC-4,Yes,SRV-0109676
SRV-1009420,Windows,DC-3,Yes,SRV-0107141
SRV-1009421,Linux,DC-6,Yes,SRV-0105230
SRV-1009422,Linux,DC-9,Yes,SRV-0105996
SRV-1009423,Linux,DC-9,Yes,SRV-0104184
